date,dc_id,sku_id,leadtime_actual,vlt_pred,recent_mean_7,recent_mean_30,recent_std_30,recent_sum_7,recent_sum_30,demand_forecast_sum,future_demand_sum,current_inv,dc_capacity,factory_inv,transport_cost,pt_box,box_volume,push_lb,push_ub,target_replenishment
2019-03-04,DC018,SKU011,2.0,3.060093641281128,2.4285714285714284,7.3,20.505527710026563,17.0,219.0,11.669999999999998,138.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,100.0
2019-03-05,DC018,SKU011,4.0,3.0693509578704834,1.7142857142857142,7.7,20.476246400809572,12.0,231.0,10.53,128.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,100.0
2019-03-06,DC018,SKU011,1.0,3.0728976726531982,4.285714285714286,8.3,20.50552771002654,30.0,249.0,16.47,8.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-07,DC018,SKU011,3.0,3.0749783515930176,21.428571428571427,12.3,28.60203955431618,150.0,369.0,56.06999999999999,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-08,DC018,SKU011,3.0,3.0725412368774414,22.571428571428573,12.566666666666666,28.523304312244203,158.0,377.0,58.71,60.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-03-09,DC018,SKU011,1.0,3.0684657096862793,22.571428571428573,12.566666666666666,28.523304312244203,158.0,377.0,58.71,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-10,DC018,SKU011,5.0,3.0642683506011963,22.571428571428573,12.566666666666666,28.523304312244203,158.0,377.0,58.71,66.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-03-11,DC018,SKU011,4.0,3.0578532218933105,22.571428571428573,12.566666666666666,28.523304312244203,158.0,377.0,58.71,6.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-12,DC018,SKU011,5.0,3.06571888923645,29.428571428571427,14.566666666666666,29.65319919034407,206.0,437.0,74.91,6.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-13,DC018,SKU011,2.0,3.0699708461761475,26.857142857142858,14.566666666666666,29.65319919034407,188.0,437.0,69.51,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-14,DC018,SKU011,1.0,3.0723812580108643,10.571428571428571,12.033333333333333,26.90289121182992,74.0,361.0,33.03,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-15,DC018,SKU011,1.0,3.0723609924316406,9.428571428571429,12.033333333333333,26.90289121182992,66.0,361.0,30.629999999999995,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-16,DC018,SKU011,5.0,3.070404052734375,9.428571428571429,12.033333333333333,26.90289121182992,66.0,361.0,30.629999999999995,60.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-03-17,DC018,SKU011,2.0,3.062655448913574,9.428571428571429,10.033333333333333,25.45385803545091,66.0,301.0,28.83,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-18,DC018,SKU011,5.0,3.05847430229187,9.428571428571429,10.033333333333333,25.45385803545091,66.0,301.0,28.83,60.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-03-19,DC018,SKU011,1.0,3.065598487854004,0.8571428571428571,10.033333333333333,25.45385803545091,6.0,301.0,10.83,60.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,50.0
2019-03-20,DC018,SKU011,3.0,3.0727322101593018,0.8571428571428571,10.033333333333333,25.45385803545091,6.0,301.0,10.83,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-21,DC018,SKU011,2.0,3.0736467838287354,8.571428571428571,10.033333333333333,25.45385803545091,60.0,301.0,27.029999999999994,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-22,DC018,SKU011,5.0,3.072335958480835,8.571428571428571,10.033333333333333,25.45385803545091,60.0,301.0,27.029999999999994,301.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,300.0
2019-03-23,DC018,SKU011,1.0,3.0669620037078857,8.571428571428571,10.033333333333333,25.45385803545091,60.0,301.0,27.029999999999994,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-24,DC018,SKU011,3.0,3.062927007675171,8.571428571428571,10.033333333333333,25.45385803545091,60.0,301.0,27.029999999999994,301.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,300.0
2019-03-25,DC018,SKU011,8.0,3.058471441268921,8.571428571428571,10.033333333333333,25.45385803545091,60.0,301.0,27.029999999999994,482.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,450.0
2019-03-26,DC018,SKU011,6.0,3.063084125518799,8.571428571428571,10.033333333333333,25.45385803545091,60.0,301.0,27.029999999999994,121.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,100.0
2019-03-27,DC018,SKU011,1.0,3.0674726963043213,51.57142857142857,20.066666666666666,58.01662596953471,361.0,602.0,126.35999999999997,121.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,150.0
2019-03-28,DC018,SKU011,3.0,3.0713305473327637,43.0,19.5,58.12672936495453,301.0,585.0,107.85,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-03-29,DC018,SKU011,4.0,3.0702672004699707,60.285714285714285,23.533333333333335,60.77155767480559,422.0,706.0,147.78,60.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,100.0
2019-03-30,DC018,SKU011,1.0,3.0663247108459473,60.285714285714285,23.533333333333335,60.771557674805585,422.0,706.0,147.78,0.0,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-01,DC018,SKU016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-02,DC018,SKU016,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-03,DC018,SKU016,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-04,DC018,SKU016,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-05,DC018,SKU016,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-06,DC018,SKU016,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-07,DC018,SKU016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-08,DC018,SKU016,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-09,DC018,SKU016,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-10,DC018,SKU016,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-11,DC018,SKU016,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-12,DC018,SKU016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-13,DC018,SKU016,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-14,DC018,SKU016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-15,DC018,SKU016,5.0,3.0783932209014893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-16,DC018,SKU016,4.0,3.0823397636413574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-17,DC018,SKU016,4.0,3.08314847946167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-18,DC018,SKU016,7.0,3.0812225341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-19,DC018,SKU016,3.0,3.0763356685638428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-20,DC018,SKU016,4.0,3.0713863372802734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-21,DC018,SKU016,2.0,3.066657781600952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-22,DC018,SKU016,2.0,3.0766797065734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-23,DC018,SKU016,4.0,3.0832679271698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-24,DC018,SKU016,3.0,3.0838308334350586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-25,DC018,SKU016,4.0,3.0821127891540527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-26,DC018,SKU016,3.0,3.0779500007629395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-27,DC018,SKU016,3.0,3.072580575942993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-28,DC018,SKU016,2.0,3.068126678466797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-29,DC018,SKU016,5.0,3.077637195587158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-30,DC018,SKU016,3.0,3.081857442855835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-31,DC018,SKU016,1.0,3.0836079120635986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-01,DC018,SKU016,3.0,3.0838279724121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-02,DC018,SKU016,2.0,3.077871084213257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-03,DC018,SKU016,2.0,3.070899248123169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-04,DC018,SKU016,5.0,3.0658278465270996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-05,DC018,SKU016,6.0,3.0720510482788086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-06,DC018,SKU016,3.0,3.0750255584716797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-07,DC018,SKU016,4.0,3.076925277709961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-08,DC018,SKU016,1.0,3.0750298500061035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-09,DC018,SKU016,2.0,3.07344126701355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-10,DC018,SKU016,1.0,3.068462610244751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-11,DC018,SKU016,3.0,3.0651042461395264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-12,DC018,SKU016,4.0,3.0734424591064453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-13,DC018,SKU016,4.0,3.0775058269500732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-14,DC018,SKU016,3.0,3.0776679515838623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-15,DC018,SKU016,2.0,3.075951099395752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-16,DC018,SKU016,4.0,3.073324203491211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-17,DC018,SKU016,3.0,3.066676616668701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-18,DC018,SKU016,1.0,3.062053680419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-19,DC018,SKU016,3.0,3.0728368759155273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-20,DC018,SKU016,2.0,3.078153371810913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-21,DC018,SKU016,2.0,3.079622745513916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-22,DC018,SKU016,2.0,3.0780091285705566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-23,DC018,SKU016,3.0,3.074613571166992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-24,DC018,SKU016,1.0,3.0683071613311768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-25,DC018,SKU016,3.0,3.064941883087158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-26,DC018,SKU016,6.0,3.0734457969665527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-27,DC018,SKU016,6.0,3.0760552883148193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-28,DC018,SKU016,3.0,3.0753986835479736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-01,DC018,SKU016,3.0,3.0745809078216553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-02,DC018,SKU016,1.0,3.07013201713562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-03,DC018,SKU016,1.0,3.0652599334716797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-04,DC018,SKU016,3.0,3.0616815090179443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-05,DC018,SKU016,2.0,3.069430112838745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-06,DC018,SKU016,2.0,3.0743913650512695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-07,DC018,SKU016,2.0,3.0753235816955566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-08,DC018,SKU016,2.0,3.0734376907348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-09,DC018,SKU016,3.0,3.0699784755706787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-10,DC018,SKU016,3.0,3.0637283325195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-11,DC018,SKU016,2.0,3.0587053298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-12,DC018,SKU016,2.0,3.068225860595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-13,DC018,SKU016,5.0,3.0739660263061523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-14,DC018,SKU016,6.0,3.0728392601013184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-15,DC018,SKU016,4.0,3.0688540935516357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-16,DC018,SKU016,3.0,3.065011978149414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-17,DC018,SKU016,3.0,3.0600132942199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-18,DC018,SKU016,4.0,3.0561585426330566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-19,DC018,SKU016,3.0,3.0648398399353027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-20,DC018,SKU016,4.0,3.0707364082336426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-21,DC018,SKU016,3.0,3.071542501449585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-22,DC018,SKU016,3.0,3.0700621604919434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-23,DC018,SKU016,2.0,3.066859245300293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-24,DC018,SKU016,2.0,3.0623483657836914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-25,DC018,SKU016,4.0,3.0588085651397705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-26,DC018,SKU016,5.0,3.066682815551758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-27,DC018,SKU016,4.0,3.070387125015259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-28,DC018,SKU016,3.0,3.0712714195251465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-29,DC018,SKU016,1.0,3.0698959827423096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-30,DC018,SKU016,1.0,3.068369150161743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-01,DC018,SKU046,4.0,4.0,328.85714285714283,397.7,344.36116215392235,2302.0,11931.0,1398.0399999999997,1434.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-02,DC018,SKU046,6.0,6.0,328.85714285714283,397.7,344.36116215392235,2302.0,11931.0,2097.0599999999995,1797.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-03,DC018,SKU046,4.0,4.0,334.0,400.56666666666666,346.3770280425011,2338.0,12017.0,1415.8799999999999,649.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-04,DC018,SKU046,2.0,2.0,340.2857142857143,410.53333333333336,346.20290132939226,2382.0,12316.0,722.72,0.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-05,DC018,SKU046,2.0,2.0,297.57142857142856,410.53333333333336,346.20290132939226,2083.0,12316.0,662.92,449.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-06,DC018,SKU046,5.0,5.0,297.57142857142856,385.56666666666666,347.8970808858403,2083.0,11567.0,1619.85,3095.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,988.0
2019-01-07,DC018,SKU046,4.0,4.0,297.57142857142856,374.76666666666665,354.6051027394965,2083.0,11243.0,1282.9199999999998,2646.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,468.0
2019-01-08,DC018,SKU046,1.0,1.0,269.0,389.73333333333335,347.88330738274226,1883.0,11692.0,305.21999999999997,849.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-09,DC018,SKU046,1.0,1.0,354.57142857142856,409.7,342.0830454728793,2482.0,12291.0,371.10999999999996,399.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-10,DC018,SKU046,4.0,4.0,378.0,428.8333333333333,349.975340401133,2646.0,12865.0,1572.9999999999998,1433.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-11,DC018,SKU046,1.0,1.0,356.57142857142856,417.1666666666667,344.90492248669864,2496.0,12515.0,374.75,0.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-12,DC018,SKU046,2.0,2.0,442.14285714285717,428.8333333333333,351.638174201203,3095.0,12865.0,876.3,634.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-13,DC018,SKU046,1.0,1.0,442.14285714285717,403.56666666666666,354.3010662636447,3095.0,12107.0,430.57,634.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-14,DC018,SKU046,2.0,2.0,442.14285714285717,386.3,360.8649008516437,3095.0,11589.0,850.78,948.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-15,DC018,SKU046,1.0,3.0800492763519287,468.57142857142856,407.43333333333334,356.1569582205139,3280.0,12223.0,1350.6899999999996,399.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-16,DC018,SKU046,1.0,3.086805582046509,461.42857142857144,425.73333333333335,348.78005804358844,3230.0,12772.0,1352.16,659.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-17,DC018,SKU046,3.0,3.088667869567871,397.14285714285717,410.73333333333335,339.81543356488226,2780.0,12322.0,1203.66,649.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-18,DC018,SKU046,5.0,3.0854368209838867,434.2857142857143,407.73333333333335,337.2030973892276,3040.0,12232.0,1278.96,2106.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-19,DC018,SKU046,4.0,3.0791938304901123,412.85714285714283,397.76666666666665,325.2957304088423,2890.0,11933.0,1224.9899999999998,2106.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-20,DC018,SKU046,3.0,3.072545289993286,412.85714285714283,387.76666666666665,332.67498486594326,2890.0,11633.0,1215.9899999999998,2106.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-21,DC018,SKU046,1.0,3.0681824684143066,412.85714285714283,361.1333333333333,330.66344756497585,2890.0,10834.0,1192.0199999999998,849.0,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0
